,Целевая.Цена,Спальни,Ванные,Жилая площадь,Общая площадь,Количество этажей,Вид на воду,Просмотрены ранее,Состояние,Оценка риелтора,Площадь без подвала,Площадь подвала,Год постройки,Год реновации,Широта,Долгота
7009,389000,3,1,1280,9630,1,0,0,3,7,1280,0,1968,0,"47,7677","-122,163"
7010,392000,4,"2,5",2130,4000,2,0,0,3,8,2130,0,2014,0,"47,5108","-122,362"
7011,325000,2,1,1400,10800,1,0,0,4,7,1400,0,1974,0,"47,7726","-122,21"
7012,875000,3,"2,5",2520,3750,2,0,1,4,9,2520,0,1995,0,"47,5671","-122,404"
7013,480000,3,"2,5",2360,9005,1,0,0,5,7,1340,1020,1929,0,"47,7076","-122,337"
7014,255000,3,"2,5",1610,6176,2,0,0,3,7,1610,0,1994,0,"47,3657","-122,173"
7015,115000,3,1,1080,6250,1,0,0,2,5,1080,0,1950,0,"47,5045","-122,33"
7016,1080000,5,"3,5",3740,11340,2,0,0,3,10,3740,0,2013,0,"47,6628","-122,143"
7017,491500,4,"1,75",2190,125452,1,0,2,3,9,2190,0,1968,0,"47,2703","-122,069"
7018,555000,4,"2,5",3310,6500,2,0,0,3,8,3310,0,2012,0,"47,515","-121,87"
7019,349000,4,"2,5",1830,4694,2,0,0,3,7,1830,0,2003,0,"47,3573","-122,016"
7020,2070000,4,"3,75",4350,7965,2,0,0,3,10,4350,0,2013,0,"47,6289","-122,205"
7021,330000,3,"1,75",1320,9675,"1,5",0,0,4,7,1320,0,1970,0,"47,5695","-121,902"
7022,1250000,4,"3,5",3190,6000,"1,5",0,3,4,9,2410,780,1912,0,"47,5846","-122,29"
7023,441750,2,"1,5",1020,1060,3,0,0,3,8,1020,0,2008,0,"47,6801","-122,348"
7024,320000,2,1,950,4000,1,0,0,3,6,950,0,1910,0,"47,5728","-122,312"
7025,544000,4,"2,5",2030,3974,2,0,0,3,8,2030,0,1994,0,"47,5692","-122,006"
7026,465950,4,"2,5",2340,6896,2,0,0,3,7,2340,0,2001,0,"47,4896","-122,14"
7027,192500,3,"1,75",1420,7205,1,0,0,3,7,1420,0,1986,0,"47,3555","-122,175"
7028,548000,2,2,1370,1878,3,0,0,3,8,1370,0,2004,0,"47,6721","-122,387"
7029,270000,3,"1,75",1260,7500,1,0,0,3,6,840,420,1947,0,"47,772","-122,323"
7030,520000,3,"1,5",1580,8841,"1,5",0,0,5,7,1180,400,1923,0,"47,6931","-122,352"
7031,650000,4,"2,25",2330,7220,2,0,1,3,8,1600,730,1988,0,"47,7764","-122,386"
7032,565000,4,"1,5",2190,8296,2,0,0,3,7,2190,0,1935,1963,"47,5158","-122,385"
7033,265000,3,"2,5",1340,10290,1,0,0,4,7,1140,200,1981,0,"47,3553","-122,149"
7034,380000,3,"2,5",1880,6047,2,0,0,3,8,1880,0,1993,0,"47,3722","-122,044"
7035,660000,4,"2,25",3180,13653,2,0,0,3,9,3180,0,1978,0,"47,6316","-122,05"
7036,500000,3,"1,75",1700,6120,1,0,0,3,7,1700,0,1952,0,"47,5807","-122,397"
7037,299000,2,"1,75",1270,7800,1,0,0,4,7,890,380,1981,0,"47,4438","-122,134"
7038,552100,3,3,1330,1379,2,0,0,4,8,1120,210,2005,0,"47,6126","-122,313"
7039,489000,3,2,1510,3000,1,0,0,4,7,910,600,1972,0,"47,6804","-122,319"
7040,779000,2,"2,25",2130,5920,1,0,0,3,8,1830,300,1950,0,"47,6792","-122,275"
7041,229900,3,1,1010,8848,1,0,0,4,7,1010,0,1968,0,"47,2742","-122,299"
7042,375000,3,"1,5",1370,9720,2,0,0,3,7,1370,0,1968,0,"47,7302","-122,197"
7043,439000,2,"2,5",1350,944,2,0,0,3,9,870,480,2004,0,"47,5591","-122,385"
7044,320000,4,1,1460,7200,"1,5",0,0,4,7,1460,0,1955,0,"47,7602","-122,306"
7045,839000,3,"2,5",3200,203425,1,0,0,3,10,3200,0,2000,0,"47,7614","-122,015"
7046,660000,3,2,2080,5750,1,0,0,5,7,1040,1040,1926,0,"47,5791","-122,392"
7047,386000,4,"2,5",2810,11897,2,0,0,3,8,2810,0,2003,0,"47,3251","-122,186"
7048,415000,2,"1,75",1340,4664,1,0,0,3,8,1340,0,2004,0,"47,7182","-122,034"
7049,464000,5,2,2000,3000,"1,5",0,0,3,6,1200,800,1931,0,"47,6028","-122,298"
7050,535000,3,"2,5",2510,5544,2,0,0,3,7,2510,0,2001,0,"47,6903","-122,042"
7051,325000,6,2,2780,13950,"2,5",0,0,4,7,2780,0,1955,1964,"47,3738","-122,226"
7052,585000,3,1,1350,4800,"1,5",0,0,3,7,1350,0,1928,0,"47,5749","-122,412"
7053,625000,3,"2,5",1730,1301,3,0,0,3,9,1730,0,2011,0,"47,653","-122,352"
7054,649500,4,3,3150,6599,2,0,0,3,9,3150,0,2008,0,"47,5279","-122,199"
7055,355000,4,"2,75",2050,4000,2,0,0,3,8,2050,0,2014,0,"47,3522","-122,275"
7056,406000,2,2,1110,1095,3,0,0,3,7,980,130,2008,0,"47,5494","-122,388"
7057,650000,2,1,1280,6000,1,0,0,3,7,1280,0,1965,0,"47,6339","-122,282"
7058,481000,3,2,2580,15653,"1,5",0,0,3,9,2580,0,1990,0,"47,4561","-122,361"
7059,275000,4,"2,5",2180,11132,1,0,0,4,8,1620,560,1978,0,"47,3187","-122,367"
7060,219000,4,1,1370,5339,"1,5",0,0,4,6,1370,0,1948,0,"47,5046","-122,3"
7061,355000,4,"1,75",2040,15000,1,0,0,4,7,1360,680,1967,0,"47,3107","-122,189"
7062,687500,4,"1,75",2330,5000,"1,5",0,0,4,7,1510,820,1929,0,"47,6823","-122,368"
7063,308000,4,"2,5",2020,7277,2,0,0,3,8,2020,0,1993,0,"47,4318","-122,19"
7064,271675,3,"1,75",2140,13068,1,0,0,4,7,1460,680,1974,0,"47,3099","-122,197"
7065,420000,3,"2,5",2140,3821,2,0,0,3,8,2140,0,2005,0,"47,5541","-121,995"
7066,640000,4,2,2310,31850,"1,5",0,0,4,8,2310,0,1984,0,"47,7713","-122,122"
7067,505000,2,1,1000,4640,1,0,2,3,7,1000,0,1915,0,"47,5659","-122,389"
7068,360000,3,1,1570,9467,1,0,0,3,7,1570,0,1954,0,"47,7683","-122,359"
7069,930000,4,3,2900,10400,1,0,3,5,8,1530,1370,1959,0,"47,5854","-122,114"
7070,239900,4,"2,25",1860,7000,1,0,0,3,8,1120,740,1979,0,"47,3127","-122,339"
7071,518380,4,"2,5",2810,4500,2,0,0,3,9,2810,0,2014,0,"47,3552","-122,023"
7072,650000,3,"2,5",2320,5284,2,0,0,3,8,2320,0,2004,0,"47,591","-122,017"
7073,421200,3,"2,5",1440,3060,2,0,0,3,7,1440,0,2003,0,"47,6821","-122,035"
7074,430000,3,"1,5",1690,9708,"1,5",0,0,5,7,1690,0,1954,0,"47,5732","-122,136"
7075,453500,5,"2,5",2300,23345,1,0,0,5,7,1170,1130,1967,0,"47,4739","-122,114"
7076,845000,4,"3,25",2880,35315,1,0,0,3,11,2270,610,1982,0,"47,6587","-122,163"
7077,346000,3,"3,25",1500,1442,2,0,0,3,8,1150,350,2007,0,"47,5592","-122,362"
7078,760000,4,"3,25",2590,3889,3,0,0,3,9,2590,0,2013,0,"47,6259","-122,142"
7079,217500,3,"1,75",1400,9546,1,0,0,4,7,1400,0,1984,0,"47,3179","-122,331"
7080,132500,3,1,1080,10500,1,0,0,3,7,1080,0,1967,0,"47,32","-122,278"
7081,670000,4,"2,25",2370,9636,1,0,0,3,8,1660,710,1976,0,"47,6497","-122,194"
7082,500000,3,1,1070,4600,1,0,0,3,7,950,120,1930,0,"47,5627","-122,383"
7083,445000,4,"2,75",2680,16934,1,0,0,4,7,1340,1340,1958,0,"47,542","-122,364"
7084,299000,4,"2,5",2300,8100,1,0,0,4,8,1360,940,1979,0,"47,2979","-122,371"
7085,375000,4,2,1720,2410,1,0,0,3,7,970,750,1930,2006,"47,5252","-122,361"
7086,560000,3,1,1440,5000,2,0,0,3,7,1440,0,1910,0,"47,6741","-122,354"
7087,343000,2,"1,5",1100,1228,2,0,0,3,7,900,200,2007,0,"47,5538","-122,282"
7088,800000,4,2,2450,4400,1,0,0,3,7,1450,1000,1913,1980,"47,6414","-122,327"
7089,473000,3,"2,25",1890,12236,1,0,0,3,8,1890,0,1978,0,"47,6232","-122,047"
7090,1230000,4,"2,5",5730,44947,2,0,4,3,11,4280,1450,1991,0,"47,6052","-122,064"
7091,400000,2,1,1180,10800,1,0,0,3,7,1180,0,1984,0,"47,7273","-122,236"
7092,1950000,3,"2,5",2510,12779,"1,5",0,4,3,10,2510,0,1968,0,"47,6982","-122,231"
7093,366750,3,3,1571,2017,3,0,0,3,8,1571,0,2008,0,"47,7338","-122,309"
7094,319000,4,"2,5",1930,8336,2,0,0,3,8,1930,0,1995,0,"47,4016","-122,166"
7095,295000,1,1,520,5600,1,0,0,3,6,520,0,1918,0,"47,5579","-122,395"
7096,600000,3,2,2540,237402,1,0,0,3,9,2540,0,2007,0,"47,2688","-122,024"
7097,283000,3,1,890,8400,1,0,0,4,6,890,0,1954,0,"47,5168","-122,204"
7098,799000,4,"2,5",3400,6742,2,0,0,3,9,3400,0,2004,0,"47,7067","-122,129"
7099,538000,3,"1,75",1400,3825,"1,5",0,0,4,6,1100,300,1904,0,"47,6793","-122,393"
7100,299950,3,"1,5",1940,8951,1,0,0,3,7,1300,640,1958,0,"47,473","-122,328"
7101,825000,5,"2,5",2890,5110,2,0,2,3,9,2890,0,2003,0,"47,5453","-121,995"
7102,170000,3,1,790,6750,1,0,0,2,6,790,0,1944,0,"47,4984","-122,24"
7103,420000,2,"1,75",1060,4182,2,0,0,3,7,1060,0,1977,0,"47,6787","-122,308"
7104,690000,4,"1,5",1970,4590,"2,5",0,0,3,7,1970,0,1909,0,"47,666","-122,332"
7105,620000,6,"3,5",3600,6875,2,0,0,3,8,2740,860,2004,0,"47,5401","-121,879"
7106,345000,4,1,2020,18150,1,0,0,4,7,2020,0,1955,0,"47,739","-122,249"
7107,718000,5,3,3070,9804,1,0,0,4,9,1740,1330,1968,0,"47,5702","-122,128"
7108,725000,4,"2,25",3440,14237,2,0,0,3,9,3440,0,1982,0,"47,7241","-122,065"
7109,635000,4,"2,5",4260,36360,"1,5",0,0,4,8,4100,160,1935,0,"47,764","-122,302"
7110,3350000,5,"3,75",5350,15360,1,0,1,3,11,3040,2310,2008,0,"47,648","-122,218"
7111,240000,3,1,1600,12566,1,0,0,4,7,1600,0,1971,0,"47,4431","-121,765"
7112,950000,2,"2,25",2200,2043,2,0,0,3,9,1760,440,2007,0,"47,6213","-122,2"
7113,375000,4,2,2270,18450,1,0,0,3,7,2270,0,1961,0,"47,3264","-122,262"
7114,260000,3,1,1790,11884,1,0,0,3,7,1790,0,1951,0,"47,3887","-122,22"
7115,499000,4,"2,25",2440,5000,2,0,0,3,7,2440,0,2007,0,"47,5407","-121,89"
7116,549950,4,"2,5",2230,14694,1,0,0,4,7,1180,1050,1981,0,"47,6305","-122,034"
7117,420000,4,"2,25",2030,12000,2,0,0,3,7,2030,0,1977,0,"47,7699","-122,168"
7118,600000,7,"2,25",3170,36384,2,0,0,3,8,3170,0,1969,0,"47,4654","-122,003"
7119,1570000,5,"4,5",5220,67319,2,0,0,3,11,5220,0,2001,0,"47,7666","-122,128"
7120,775000,3,2,2540,7200,"1,5",0,3,4,8,1600,940,1905,0,"47,5972","-122,292"
7121,1110000,5,"2,75",3300,7560,2,0,0,3,10,3300,0,2007,0,"47,6467","-122,118"
7122,267950,4,1,1730,7350,"1,5",0,0,4,6,1730,0,1970,0,"47,3467","-122,307"
7123,605000,3,2,2660,4500,1,0,0,4,7,1330,1330,1922,0,"47,6391","-122,403"
7124,1250000,4,3,3310,217800,"1,5",0,0,3,9,3310,0,1989,0,"47,6616","-121,999"
7125,475000,3,"2,5",1800,3300,2,0,0,3,7,1690,110,2004,0,"47,5491","-122,276"
7126,249950,5,2,1730,7375,1,0,0,4,6,1730,0,1944,0,"47,4953","-122,238"
7127,485230,4,"2,5",2714,12558,2,0,0,3,9,2714,0,2014,0,"47,3522","-122,201"
7128,535000,3,1,1580,6300,1,0,0,3,7,1180,400,1925,0,"47,6505","-122,384"
7129,651000,3,2,1940,6440,1,0,2,5,7,970,970,1940,0,"47,5664","-122,389"
7130,188000,3,"1,5",1140,8500,1,0,0,4,7,1140,0,1964,0,"47,2093","-122,005"
7131,325000,2,1,800,7260,1,0,0,3,7,800,0,1953,0,"47,5359","-122,367"
7132,205000,3,"1,5",1420,5000,1,0,0,3,7,920,500,1987,0,"47,4192","-122,33"
7133,1430000,3,"2,75",2710,9204,"1,5",0,4,3,9,1480,1230,1975,0,"47,7039","-122,385"
7134,795000,2,"2,5",2830,8630,2,0,0,3,10,2830,0,2001,0,"47,6481","-122,081"
7135,220000,4,2,1400,7140,1,0,0,3,7,1400,0,1969,0,"47,7719","-122,309"
7136,270500,3,"1,5",1952,8613,1,0,0,4,7,1652,300,1960,0,"47,3715","-122,29"
7137,436000,3,"2,25",1800,6680,2,0,0,3,8,1800,0,1983,0,"47,7293","-122,223"
7138,1350000,4,"3,5",4640,9827,2,0,2,3,10,3210,1430,2007,0,"47,5524","-122,078"
7139,350500,2,"2,5",1290,1445,3,0,0,3,8,1290,0,1999,0,"47,6955","-122,376"
7140,299950,3,1,910,8000,1,0,0,4,6,740,170,1950,0,"47,7746","-122,378"
7141,1330000,3,3,3180,2758,2,0,2,3,11,2240,940,2008,0,"47,6377","-122,342"
7142,719000,3,"1,75",1800,5816,1,0,0,5,7,900,900,1947,0,"47,6529","-122,407"
7143,275000,1,"0,75",1170,14149,1,0,0,5,7,880,290,1962,0,"47,2653","-121,91"
7144,543000,4,"2,5",2060,8451,2,0,0,3,8,2060,0,1995,0,"47,7168","-122,333"
7145,341000,4,"1,75",1920,7665,1,0,0,4,8,1500,420,1975,0,"47,4476","-122,128"
7146,829000,4,"2,75",2970,59677,1,0,2,4,8,1610,1360,1973,0,"47,5953","-122,08"
7147,287000,3,"2,25",2300,7200,1,0,0,4,8,1550,750,1978,0,"47,324","-122,328"
7148,425000,4,"2,5",2070,4427,2,0,0,3,7,2070,0,2007,0,"47,5208","-121,869"
7149,217000,3,"1,5",1860,8505,1,0,0,4,7,1860,0,1967,0,"47,3106","-122,365"
7150,415000,3,"2,5",1610,3600,2,0,0,3,8,1610,0,2010,0,"47,771","-122,169"
7151,365000,2,1,910,7617,1,0,0,3,6,910,0,1936,0,"47,7332","-122,305"
7152,712000,3,2,1700,5100,"1,5",0,0,4,7,1500,200,1924,0,"47,679","-122,39"
7153,456000,4,"1,5",2220,12385,1,0,0,3,8,1270,950,1978,0,"47,6734","-122,185"
7154,255000,3,"2,5",1530,1116,"2,5",0,0,3,7,1530,0,2005,0,"47,7385","-122,25"
7155,1420000,5,"3,25",4020,4500,2,0,0,3,9,3120,900,2010,0,"47,6349","-122,204"
7156,616000,4,"1,75",1700,5846,1,0,0,3,8,1700,0,1957,0,"47,6539","-122,408"
7157,1940000,5,"3,5",4230,16526,2,0,0,3,10,4230,0,2008,0,"47,5933","-122,199"
7158,213000,4,"1,75",1980,9000,1,0,0,2,7,1480,500,1978,0,"47,3071","-122,381"
7159,1280000,4,4,4390,17832,1,0,0,4,11,2430,1960,1994,0,"47,5283","-122,143"
7160,342500,3,"2,5",1810,5192,2,0,0,3,8,1810,0,1993,0,"47,3724","-122,042"
7161,580000,3,"2,5",1590,1937,"2,5",0,0,3,8,1590,0,2004,0,"47,5903","-122,388"
7162,1330000,3,"2,5",2280,5000,2,0,3,4,9,2280,0,1926,0,"47,6574","-122,278"
7163,276000,3,1,870,8040,1,0,0,3,7,870,0,1953,0,"47,7048","-122,368"
7164,272000,3,1,1130,8100,"1,5",0,0,3,6,1130,0,1934,0,"47,4935","-122,306"
7165,615000,3,"1,75",1900,3783,"1,5",0,0,5,7,1110,790,1927,0,"47,5742","-122,315"
7166,470000,3,"1,75",1310,8600,1,0,0,4,7,1310,0,1987,0,"47,686","-122,185"
7167,384000,3,"2,5",1540,1564,2,0,0,3,7,1300,240,1998,0,"47,586","-122,313"
7168,888550,3,"2,5",3540,38322,2,0,0,3,10,3540,0,1989,0,"47,6892","-122,048"
7169,469000,5,"2,5",2690,11745,1,0,0,3,8,1790,900,1960,0,"47,7708","-122,362"
7170,189000,3,2,1460,11481,1,0,0,2,7,1170,290,1995,0,"47,4493","-121,777"
7171,490000,2,"2,5",1230,1391,2,0,0,3,8,870,360,2004,0,"47,6192","-122,301"
7172,825000,4,"3,25",3200,4477,2,0,0,3,9,2390,810,2006,0,"47,664","-122,402"
7173,625000,3,"1,75",1840,5664,2,0,0,3,7,1270,570,1948,0,"47,6899","-122,283"
7174,90000,1,1,780,4000,1,0,0,3,5,780,0,1905,0,"47,5424","-122,321"
7175,799000,3,1,1510,4178,2,0,0,3,8,1510,0,1902,1979,"47,6849","-122,335"
7176,420000,4,"1,75",1340,8400,1,0,0,5,7,1340,0,1967,0,"47,5382","-122,173"
7177,415000,4,"1,5",2700,14760,"1,5",0,0,5,9,2700,0,1940,0,"47,1996","-122,003"
7178,411000,1,1,1080,5000,"1,5",0,0,3,7,1080,0,1948,0,"47,6603","-122,394"
7179,300000,5,3,1940,6355,1,0,0,3,8,1200,740,2007,0,"47,498","-122,322"
7180,910000,5,"2,75",3750,8279,2,0,0,3,9,3750,0,2001,0,"47,6039","-122,06"
7181,655000,3,"2,5",2320,4721,2,0,0,3,8,2320,0,2004,0,"47,591","-122,017"
7182,565000,3,2,2730,15677,"2,5",0,3,3,9,2730,0,1976,0,"47,4612","-122,365"
7183,673000,4,"2,25",2580,2875,2,0,0,3,9,2580,0,2015,0,"47,5674","-122,392"
7184,410000,3,"1,75",1440,7112,1,0,0,3,7,1180,260,1979,0,"47,7304","-122,227"
7185,475000,3,"1,75",1680,3420,1,0,0,3,7,960,720,1992,0,"47,6855","-122,291"
7186,495500,3,"1,75",2130,6360,1,0,0,3,7,1720,410,1959,0,"47,7059","-122,301"
7187,260000,4,"1,75",2010,10816,1,0,0,3,7,1410,600,1955,0,"47,5048","-122,251"
7188,435000,4,"2,25",1910,8400,2,0,0,3,7,1910,0,1975,0,"47,7352","-122,175"
7189,489950,3,2,1580,4010,1,0,0,4,7,790,790,1909,0,"47,6769","-122,371"
7190,310000,4,"2,5",2430,5499,2,0,0,3,8,2430,0,2002,0,"47,3779","-122,125"
7191,600000,4,"2,25",2760,5200,2,0,0,3,7,1790,970,1910,2003,"47,589","-122,313"
7192,250000,3,"2,25",1050,572,2,0,0,3,7,740,310,2006,0,"47,5549","-122,363"
7193,600000,4,"2,75",2950,5803,2,0,0,3,9,2950,0,2007,0,"47,7368","-122,231"
7194,322000,3,"3,25",1380,1225,3,0,0,3,7,1380,0,2000,0,"47,7035","-122,351"
7195,372500,4,"2,25",1920,9660,1,0,0,4,8,1920,0,1968,0,"47,4544","-122,143"
7196,434900,3,2,1520,5040,2,0,0,3,7,1520,0,1977,2006,"47,777","-122,362"
7197,812000,4,2,2380,6122,1,0,2,4,8,1310,1070,1949,0,"47,6506","-122,405"
7198,715000,3,"2,5",2770,39529,2,0,0,3,9,2770,0,1987,0,"47,6495","-122,042"
7199,219000,3,1,1250,8276,"1,5",0,0,5,6,1250,0,1939,0,"47,2092","-121,997"
7200,1510000,2,"2,5",3180,9400,2,0,4,5,10,2610,570,1985,0,"47,5617","-122,158"
7201,650000,4,"2,25",1910,5120,1,0,0,3,8,1300,610,1954,0,"47,6534","-122,409"
7202,595000,2,2,1510,4000,1,0,0,4,7,1010,500,1900,0,"47,6582","-122,345"
7203,487000,2,1,1440,4046,1,0,0,3,7,960,480,1946,0,"47,6901","-122,382"
7204,320000,3,"1,75",2000,9760,1,0,0,4,8,1400,600,1978,0,"47,4417","-122,134"
7205,415000,4,4,2740,8250,2,0,0,4,9,2740,0,1990,0,"47,3735","-122,156"
7206,3000000,4,"4,25",4850,12445,2,1,4,5,10,3850,1000,1989,0,"47,7011","-122,244"
7207,370000,2,1,850,6213,1,0,0,3,6,750,100,1916,0,"47,5282","-122,384"
7208,325000,2,1,620,14823,1,0,0,3,6,620,0,1926,0,"47,7322","-122,3"
7209,485000,2,1,1080,4080,1,0,0,3,8,1080,0,1948,0,"47,6899","-122,32"
7210,965000,4,"2,5",2460,5000,2,0,0,5,8,1620,840,1938,0,"47,6282","-122,293"
7211,615000,3,3,1420,991,2,0,0,3,8,1040,380,2005,0,"47,6408","-122,327"
7212,178500,2,1,740,6460,1,0,0,3,6,740,0,1953,0,"47,5077","-122,344"
7213,572000,3,"2,75",2200,3885,2,0,0,3,8,2200,0,2002,0,"47,6171","-122,028"
7214,405100,2,1,840,3522,1,0,0,3,6,840,0,1947,0,"47,6575","-122,395"
7215,275000,3,1,1230,171190,1,0,0,3,7,1230,0,1973,0,"47,4397","-122,46"
7216,355000,3,"1,5",1370,4790,2,0,0,4,7,1370,0,1982,0,"47,7253","-122,164"
7217,499950,3,"2,5",2580,23925,2,0,0,3,9,2580,0,2001,0,"47,2978","-122,376"
7218,595000,4,"2,25",2050,8372,2,0,0,4,8,2050,0,1984,0,"47,7234","-122,107"
7219,710500,3,"1,75",2040,4125,"1,5",0,0,4,8,1540,500,1917,0,"47,6608","-122,359"
7220,380000,3,1,1160,9375,1,0,0,3,7,1160,0,1967,0,"47,7419","-122,073"
7221,370000,2,1,820,6550,1,0,0,3,7,820,0,1949,2012,"47,5478","-122,381"
7222,275000,3,"1,5",1350,7800,1,0,0,3,7,1350,0,1959,0,"47,4805","-122,158"
7223,324950,3,"1,75",2050,6720,1,0,2,3,7,1050,1000,1939,0,"47,5058","-122,235"
7224,760000,4,"2,5",3220,4031,2,0,0,3,9,3220,0,2002,0,"47,688","-122,163"
7225,557000,4,"1,75",2660,11315,2,0,0,4,8,2660,0,1983,0,"47,6204","-122,044"
7226,425000,3,"2,25",1670,107157,1,0,0,3,7,1670,0,2007,0,"47,2743","-122,009"
7227,520000,3,"2,25",1850,10855,1,0,0,3,8,1370,480,1985,0,"47,5696","-122,02"
7228,240000,2,1,870,6552,1,0,0,3,6,870,0,1947,0,"47,7188","-122,353"
7229,695000,3,"3,75",2380,3600,"1,5",0,0,3,7,1690,690,1927,0,"47,6374","-122,307"
7230,530000,4,"2,5",3020,6788,2,0,0,3,7,3020,0,2002,0,"47,5346","-121,881"
7231,700000,3,"1,75",1350,4000,"1,5",0,0,4,7,1350,0,1925,0,"47,6581","-122,354"
7232,364000,2,"2,25",1280,2574,2,0,0,3,7,1280,0,1992,0,"47,5939","-122,302"
7233,273000,3,"2,25",1230,11601,1,0,0,4,7,910,320,1992,0,"47,1955","-121,991"
7234,305000,2,1,1290,3383,2,0,0,3,7,1290,0,2008,0,"47,6968","-122,025"
7235,335000,4,"2,25",3220,7889,2,0,0,3,8,3220,0,1978,0,"47,3112","-122,339"
7236,210000,2,1,1520,4700,2,0,0,4,7,1520,0,1978,0,"47,3187","-122,182"
7237,511500,4,1,1360,6000,"1,5",0,0,3,7,1360,0,1917,0,"47,6854","-122,288"
7238,598992,5,"3,5",3440,6037,2,0,0,3,9,3440,0,2014,0,"47,4765","-121,734"
7239,350000,3,"1,5",1090,5003,1,0,0,3,7,1090,0,1962,0,"47,703","-122,321"
7240,1650000,5,4,3310,8400,2,0,0,3,10,3310,0,2000,0,"47,6914","-122,214"
7241,700000,3,"2,5",2230,4006,2,0,0,3,8,2230,0,2014,0,"47,73","-122,335"
7242,1860000,4,"5,25",5240,320917,2,0,2,3,10,5240,0,2006,0,"47,5605","-121,905"
7243,488000,3,1,1600,3200,"1,5",0,0,3,7,1600,0,1909,0,"47,653","-122,331"
7244,342000,2,1,740,6180,1,0,0,3,6,740,0,1948,0,"47,5517","-122,272"
7245,161500,3,1,1220,6000,1,0,0,5,7,1220,0,1961,0,"47,2811","-122,214"
7246,250000,3,"2,25",1400,3814,2,0,0,3,7,1400,0,2012,0,"47,3584","-122,083"
7247,410000,2,1,1560,10125,1,0,0,4,7,1130,430,1954,0,"47,7488","-122,304"
7248,723000,4,"2,25",2430,4748,"1,5",0,0,3,8,1630,800,1928,0,"47,5904","-122,389"
7249,278500,3,"1,75",1390,8980,1,0,0,4,8,1390,0,1985,0,"47,2015","-122,005"
7250,289950,4,"1,75",2090,7416,1,0,0,4,7,1050,1040,1970,0,"47,4107","-122,179"
7251,605000,4,"2,25",2260,11900,2,0,0,3,9,2260,0,1976,0,"47,6415","-122,057"
7252,330000,3,"1,75",1430,8865,1,0,0,3,7,1430,0,1950,0,"47,7331","-122,299"
7253,235000,3,1,1430,7599,"1,5",0,0,4,6,1010,420,1930,0,"47,4783","-122,265"
7254,367500,3,1,1570,10050,1,0,0,3,7,1570,0,1963,0,"47,736","-122,231"
7255,85000,2,1,910,9753,1,0,0,3,5,910,0,1947,0,"47,3897","-122,236"
7256,783200,4,2,1590,5400,1,0,2,3,7,990,600,1900,0,"47,637","-122,367"
7257,621000,4,"2,75",1950,6930,1,0,2,4,7,1250,700,1960,0,"47,616","-122,113"
7258,400000,4,"2,5",2170,204296,1,0,0,4,7,2170,0,1980,0,"47,281","-121,933"
7259,242000,3,1,970,9600,1,0,0,3,7,970,0,1972,0,"47,4451","-121,768"
7260,655000,5,"2,5",2560,46786,2,0,0,3,8,2560,0,1995,0,"47,7125","-121,915"
7261,607500,4,"2,5",2460,45738,1,0,0,4,8,1650,810,1969,0,"47,5952","-122,056"
7262,272000,4,"2,25",2115,6234,2,0,0,3,7,2115,0,1998,0,"47,285","-122,201"
7263,290500,4,"2,5",1680,3000,2,0,0,3,7,1680,0,2003,0,"47,494","-122,279"
7264,575000,4,2,1810,4400,2,0,0,3,8,1700,110,1909,0,"47,6132","-122,292"
7265,324000,3,1,1160,7202,1,0,0,4,7,1160,0,1957,0,"47,7675","-122,334"
7266,385000,3,"3,25",1630,1677,3,0,0,3,8,1630,0,2007,0,"47,7048","-122,353"
7267,320000,5,"2,5",3020,21441,1,0,0,4,8,1510,1510,1978,0,"47,3392","-122,131"
7268,1800000,4,"2,5",3320,8325,"2,5",0,0,5,10,3320,0,1905,0,"47,6263","-122,314"
7269,139500,2,"1,5",1230,1561,2,0,0,3,7,1230,0,1983,0,"47,3768","-122,149"
7270,154200,4,1,1310,8640,1,0,0,3,6,910,400,1948,0,"47,5104","-122,342"
7271,240000,3,"1,75",1520,9600,1,0,0,3,8,1520,0,1966,0,"47,3263","-122,365"
7272,728050,3,"2,5",2320,6775,1,0,0,3,8,2320,0,2008,0,"47,7158","-122,016"
7273,443000,3,1,1280,5460,"1,5",0,0,4,7,1280,0,1931,0,"47,7321","-122,334"
7274,1270000,5,"2,5",3200,17204,1,0,0,3,7,2160,1040,1952,0,"47,6209","-122,222"
7275,269500,3,2,1640,8395,1,0,0,4,7,1640,0,1991,0,"47,348","-122,035"
7276,280000,2,"1,75",1610,158558,"1,5",0,0,2,6,1610,0,1948,0,"47,5319","-121,84"
7277,285000,3,"2,25",1840,9040,1,0,0,3,8,1370,470,1979,0,"47,3144","-122,339"
7278,409900,3,"2,5",1690,1200,2,0,0,3,8,1410,280,2013,0,"47,5389","-122,367"
7279,599000,5,"2,5",3470,12003,2,0,0,3,8,3470,0,1978,0,"47,624","-122,048"
7280,1000000,3,"2,5",2044,5610,2,0,0,4,9,2044,0,1996,0,"47,6791","-122,209"
7281,216650,3,"3,5",1480,1077,2,0,0,3,7,1300,180,2007,0,"47,5421","-122,322"
7282,1930000,4,"3,75",3600,16101,1,0,0,3,9,3600,0,1951,0,"47,6308","-122,287"
7283,206135,3,1,1340,11070,1,0,0,4,7,1340,0,1978,0,"47,3527","-122,178"
7284,245000,3,"1,5",1360,8910,2,0,0,5,7,1360,0,1949,0,"47,4488","-122,275"
